RATE,ID,YEAR,CITY,STATE,MKT_TIER
184.5,14,2017,Tuscaloosa,AL,0
159.33,27,2017,Birmingham,AL,2
115,28,2017,Hamilton,AL,2
194.5,29,2017,Montgomery,AL,0
150,112,2017,Conway,AR,2
149,116,2017,Forrest City,AR,2
99,129,2017,Jacksonville,AR,2
150,142,2017,Auburn,CA,2
199,144,2017,Bridgeport,CA,2
139,163,2017,Redding,CA,2
95,164,2017,Austin,TX,3
119,166,2017,San Francisco,CA,2
119,182,2017,Santa Barbara,CA,1
119,183,2017,San Simeon,CA,2
215.33,4832,2017,Los Angeles,CA,5
167.25,4832,2018,Los Angeles,CA,1
163,4832,2018,Los Angeles,CA,3
170,4832,2018,Los Angeles,CA,5
165,4832,2019,Los Angeles,CA,3
171,4832,2019,Los Angeles,CA,5
1492.11,4834,2017,San Francisco,CA,5
388,4834,2018,San Francisco,CA,1
350.5,4834,2018,San Francisco,CA,3
482.38,4834,2018,San Francisco,CA,5
349,4834,2019,San Francisco,CA,3
201.41,4835,2017,Phoenix,AZ,5
115,4835,2018,Phoenix,AZ,1
113,4835,2018,Phoenix,AZ,3
159,4835,2018,Phoenix,AZ,5
177,4836,2017,Tampa,FL,2
281.64,4836,2017,Tampa,FL,3
164,4836,2018,Tampa,FL,3
248.06,4837,2017,Atlanta,GA,5
195,4837,2018,Atlanta,GA,1
166,4837,2018,Atlanta,GA,3
207.8,4837,2018,Atlanta,GA,5
199,4837,2019,Atlanta,GA,5
190,4838,2017,Chicago,IL,2
322.46,4838,2017,Chicago,IL,5
170,4838,2018,Chicago,IL,1
167,4838,2018,Chicago,IL,3
199.4,4838,2018,Chicago,IL,5
544.67,4839,2017,Chicago,IL,5
205,4839,2018,Chicago,IL,1
497.25,4839,2018,Chicago,IL,5
249.77,4840,2017,Indianapolis,IN,5
125,4840,2018,Indianapolis,IN,1
135,4840,2018,Indianapolis,IN,3
225.67,4840,2018,Indianapolis,IN,5
155,4840,2019,Indianapolis,IN,5
627.98,4841,2017,Boston,MA,5
534.2,4841,2018,Boston,MA,5
185,4844,2017,Dallas,TX,2
266.56,4844,2017,Dallas,TX,5
234,4844,2018,Dallas,TX,1
205.5,4844,2018,Dallas,TX,3
237.54,4844,2018,Dallas,TX,5
329.71,4845,2017,Seattle,WA,5
190,4845,2018,Seattle,WA,1
233.75,4845,2018,Seattle,WA,5
211.5,4855,2017,Atlanta,GA,1
1000,4855,2018,Atlanta,GA,1
605.82,4857,2017,San Francisco,CA,1
604.29,4857,2018,San Francisco,CA,1
394,4857,2018,San Francisco,CA,3
409,4857,2018,San Francisco,CA,5
409,4857,2019,San Francisco,CA,3
560.26,4858,2017,Seattle,WA,1
570.6,4858,2018,Seattle,WA,1
225,4858,2018,Seattle,WA,5
305.87,4863,2017,Philadelphia,PA,5
180,4863,2018,Philadelphia,PA,3
214.17,4863,2018,Philadelphia,PA,5
333,4864,2017,San Diego,CA,5
199,4864,2018,San Diego,CA,1
153,4864,2018,San Diego,CA,3
345,4864,2018,San Diego,CA,5
245.03,4865,2017,Durham,NC,5
162,4865,2018,Durham,NC,1
169,4865,2018,Durham,NC,3
171,4865,2018,Durham,NC,5
450.05,4869,2017,Chicago,IL,5
165,4869,2018,Chicago,IL,1
235,4869,2018,Chicago,IL,5
420.1,4872,2017,Houston,TX,1
280.23,4872,2018,Houston,TX,1
279.47,4880,2017,Plantation,FL,5
266.25,4880,2018,Plantation,FL,5
190.13,4882,2017,Houston,TX,5
132,4882,2018,Houston,TX,1
134.55,4882,2018,Houston,TX,5
214.33,4883,2017,Los Angeles,CA,5
178.5,4883,2018,Los Angeles,CA,1
184.5,4883,2018,Los Angeles,CA,3
187.18,4883,2018,Los Angeles,CA,5
179,4883,2019,Los Angeles,CA,5
707.83,4885,2017,San Francisco,CA,1
795,4885,2018,San Francisco,CA,1
388,4885,2018,San Francisco,CA,3
496.7,4887,2017,New York,NY,5
281.5,4887,2018,New York,NY,1
249,4887,2018,New York,NY,3
266.17,4887,2018,New York,NY,5
713.35,4889,2017,Boston,MA,5
199,4889,2018,Boston,MA,1
798.5,4889,2018,Boston,MA,5
302.2,4890,2017,Seattle,WA,5
197,4890,2018,Seattle,WA,1
366,4890,2018,Seattle,WA,5
226,4890,2019,Seattle,WA,3
228.67,4892,2017,Dallas,TX,5
156,4892,2018,Dallas,TX,1
129,4892,2018,Dallas,TX,3
255.5,4892,2018,Dallas,TX,5
170.86,4893,2017,Atlanta,GA,5
284.6,4896,2017,Burlington,VT,5
248.59,4897,2017,Tysons Corner,VA,5
211,4897,2017,Vienna,VA,5
206.5,4897,2018,Tysons Corner,VA,1
187.5,4897,2018,Tysons Corner,VA,3
208.38,4897,2018,Tysons Corner,VA,5
527.25,4903,2017,New York,NY,1
404.58,4903,2018,New York,NY,1
277,4903,2018,New York,NY,3
321.86,4903,2018,New York,NY,5
457.05,4904,2017,Los Angeles,CA,1
414.78,4904,2018,Los Angeles,CA,1
314.67,4904,2018,Los Angeles,CA,5
315,4904,2019,Los Angeles,CA,3
205,4906,2017,Houston,TX,2
231.6,4906,2017,Houston,TX,5
207.25,4906,2018,Houston,TX,1
191.5,4906,2018,Houston,TX,3
224.29,4906,2018,Houston,TX,5
364.67,5207,2017,Belmont,CA,3
454.43,5207,2018,Belmont,CA,3
392.3,5207,2019,Belmont,CA,3
413.63,5209,2017,El Segundo,CA,3
1079.75,5209,2018,El Segundo,CA,3
256.14,5209,2019,El Segundo,CA,3
201,5209,2020,El Segundo,CA,3
308.13,5210,2017,Pleasanton,CA,3
327.93,5210,2018,Pleasanton,CA,3
354.45,5210,2019,Pleasanton,CA,3
216,5309,2017,White Plains,NY,3
548.86,5309,2018,White Plains,NY,3
198.4,5309,2019,White Plains,NY,3
119,5309,2020,White Plains,NY,3
278.32,5319,2017,Arlington,TX,5
155,5319,2018,Arlington,TX,3
196.5,5319,2018,Arlington,TX,5
158.5,5330,2017,Peachtree City,GA,2
134.53,5334,2017,Buffalo Grove,IL,3
187.27,5345,2017,Chelsea,MA,3
141.95,5355,2017,Mount Laurel,NJ,2
121.84,5355,2018,Mount Laurel,NJ,2
115.23,5355,2019,Mount Laurel,NJ,2
159.07,5362,2017,Cleveland,OH,3
229,5362,2018,Cleveland,OH,3
225.2,5364,2017,Philadelphia,PA,5
156.33,5364,2018,Philadelphia,PA,1
162,5364,2018,Philadelphia,PA,5
153.38,5365,2017,Harrisburg,PA,2
218.52,5366,2017,East Norriton,PA,3
216.26,5366,2018,East Norriton,PA,3
180.89,5366,2019,East Norriton,PA,3
109,5366,2020,East Norriton,PA,3
264.56,5372,2017,Galveston,TX,3
176.45,5372,2018,Galveston,TX,3
147.86,5372,2019,Galveston,TX,3
261.88,5374,2017,Galveston,TX,3
227.88,5374,2018,Galveston,TX,3
167.4,5374,2019,Galveston,TX,3
143.12,5390,2017,Orlando,FL,3
213,5390,2018,Orlando,FL,3
132.74,5390,2019,Orlando,FL,3
202.9,5398,2017,Gaithersburg,MD,3
220.13,5398,2018,Gaithersburg,MD,3
263.33,5428,2017,Burlington,MA,3
255.25,5428,2018,Burlington,MA,3
266,5428,2019,Burlington,MA,3
181,5428,2020,Burlington,MA,3
200.45,5431,2017,Charlotte,NC,3
207.4,5431,2018,Charlotte,NC,3
186.8,5431,2019,Charlotte,NC,3
110.5,5431,2020,Charlotte,NC,3
258.96,5433,2017,Waltham,MA,3
278.96,5433,2018,Waltham,MA,3
283.02,5433,2019,Waltham,MA,3
167.67,5433,2020,Waltham,MA,3
212.91,5434,2017,Bridgewater,NJ,3
230.83,5434,2018,Bridgewater,NJ,3
229.08,5434,2019,Bridgewater,NJ,3
279.98,5435,2017,Morristown,NJ,3
280.44,5435,2018,Morristown,NJ,3
260.11,5435,2019,Morristown,NJ,3
129.96,5436,2017,Mount Laurel,NJ,2
118,5436,2017,Mount Laurel,NJ,4
133.84,5436,2018,Mount Laurel,NJ,4
130.91,5436,2019,Mount Laurel,NJ,4
248.68,5440,2017,Whippany,NJ,3
252.88,5440,2018,Whippany,NJ,3
241.62,5440,2019,Whippany,NJ,3
129.04,5442,2017,Addison,TX,2
136.75,5442,2018,Addison,TX,2
128.81,5442,2019,Addison,TX,2
104,5442,2020,Addison,TX,2
180.71,5443,2017,Irving,TX,3
192.57,5443,2018,Irving,TX,3
199.29,5443,2019,Irving,TX,3
127,5443,2020,Irving,TX,3
129,5446,2017,Englewood,CO,0
246.05,5446,2017,Englewood,CO,2
291.13,5446,2018,Englewood,CO,2
147.67,5446,2018,Englewood,CO,3
290.58,5446,2019,Englewood,CO,2
456.44,5446,2019,Englewood,CO,3
155,5446,2020,Englewood,CO,2
223.97,5448,2017,Miami,FL,3
229.05,5448,2018,Miami,FL,3
250.93,5448,2019,Miami,FL,3
234.64,5453,2017,Scottsdale,AZ,3
221.11,5453,2018,Scottsdale,AZ,3
305.93,5453,2019,Scottsdale,AZ,3
149,5453,2020,Scottsdale,AZ,3
54.17,6628,2017,El Paso,TX,2
54.22,6628,2018,El Paso,TX,2
58.2,6628,2019,El Paso,TX,2
79.3,6629,2017,Charlotte,NC,2
82,6629,2018,Charlotte,NC,2
82.92,6629,2019,Charlotte,NC,2
102,6630,2017,Atlanta,GA,2
103.36,6630,2018,Atlanta,GA,2
108.87,6630,2019,Atlanta,GA,2
160.63,6631,2017,Fremont,CA,2
165.64,6631,2018,Fremont,CA,2
177.09,6631,2019,Fremont,CA,2
103.75,6632,2017,Ontario,CA,2
108.67,6632,2018,Ontario,CA,2
113.2,6632,2019,Ontario,CA,2
85.71,6633,2017,Orlando,FL,2
110.33,6633,2018,Orlando,FL,2
120.25,6633,2019,Orlando,FL,2
97.27,6634,2017,Greenville,SC,2
93.89,6634,2018,Greenville,SC,2
100.37,6634,2019,Greenville,SC,2
82.3,6635,2017,Las Vegas,NV,2
93.13,6635,2018,Las Vegas,NV,2
97.5,6635,2019,Las Vegas,NV,2
101.33,6636,2017,Atlanta,GA,2
100.83,6636,2018,Atlanta,GA,2
107.5,6636,2019,Atlanta,GA,2
75.71,6637,2017,Memphis,TN,2
72.86,6637,2018,Memphis,TN,2
76.33,6637,2019,Memphis,TN,2
117.15,6638,2017,Austin,TX,2
108.67,6638,2018,Austin,TX,2
104.27,6638,2019,Austin,TX,2
90.9,6639,2017,Houston,TX,2
84.63,6639,2018,Houston,TX,2
77.93,6639,2019,Houston,TX,2
64.43,6640,2017,Oklahoma City,OK,2
72.38,6640,2018,Oklahoma City,OK,2
80.14,6640,2019,Oklahoma City,OK,2
88.56,6641,2017,Orlando,FL,2
118.6,6641,2018,Orlando,FL,2
120,6641,2019,Orlando,FL,2
76.43,6642,2017,Winston Salem,NC,2
74.43,6642,2018,Winston Salem,NC,2
73.83,6642,2019,Winston Salem,NC,2
78.67,6643,2017,Orlando,FL,2
93.36,6643,2018,Orlando,FL,2
100,6643,2019,Orlando,FL,2
84.25,6644,2017,Durham,NC,2
86.6,6644,2018,Durham,NC,2
85.67,6644,2019,Durham,NC,2
75.57,6645,2017,Durham,NC,2
76.71,6645,2018,Durham,NC,2
75.33,6645,2019,Durham,NC,2
102.75,6646,2017,Austin,TX,2
104.5,6646,2018,Austin,TX,2
112.9,6646,2019,Austin,TX,2
77.67,6647,2017,Greensboro,NC,2
76.75,6647,2018,Greensboro,NC,2
83.67,6647,2019,Greensboro,NC,2
56.86,6648,2017,Lafayette,LA,2
65.14,6648,2018,Lafayette,LA,2
55.75,6648,2019,Lafayette,LA,2
53.35,6650,2017,El Paso,TX,2
52.29,6650,2018,El Paso,TX,2
55.25,6650,2019,El Paso,TX,2
84.25,6651,2017,Odessa,TX,2
156.5,6651,2018,Odessa,TX,2
363,6651,2019,Odessa,TX,2
61.89,6652,2017,Amarillo,TX,2
64.67,6652,2018,Amarillo,TX,2
65.5,6652,2019,Amarillo,TX,2
74.2,6653,2017,Midland,TX,2
149,6653,2018,Midland,TX,2
391.5,6653,2019,Midland,TX,2
57.5,6654,2017,Tyler,TX,2
54.2,6654,2018,Tyler,TX,2
56.33,6654,2019,Tyler,TX,2
68.83,6655,2017,Farmington,NM,2
60.3,6655,2018,Farmington,NM,2
60,6655,2019,Farmington,NM,2
68.33,6657,2017,Corpus Christi,TX,2
79,6657,2018,Corpus Christi,TX,2
65.67,6657,2019,Corpus Christi,TX,2
75.57,6658,2017,Austin,TX,2
71.67,6658,2018,Austin,TX,2
76.5,6658,2019,Austin,TX,2
109.22,6659,2017,San Antonio,TX,2
128.94,6659,2018,San Antonio,TX,2
127.24,6659,2019,San Antonio,TX,2
79,6661,2017,Houston,TX,2
63,6662,2017,Laredo,TX,2
63.67,6662,2018,Laredo,TX,2
62.33,6662,2019,Laredo,TX,2
56,6663,2017,El Paso,TX,2
57.78,6663,2018,El Paso,TX,2
57.17,6663,2019,El Paso,TX,2
73.4,6664,2017,Metairie,LA,2
81.5,6664,2018,Metairie,LA,2
84.17,6664,2019,Metairie,LA,2
56.8,6666,2017,San Antonio,TX,2
63.6,6666,2018,San Antonio,TX,2
57.67,6666,2019,San Antonio,TX,2
68.67,6667,2017,Waco,TX,2
75,6667,2018,Waco,TX,2
85.5,6668,2017,Dallas,TX,2
82,6668,2018,Dallas,TX,2
79.83,6668,2019,Dallas,TX,2
61.43,6671,2017,Wichita Falls,TX,2
57,6671,2018,Wichita Falls,TX,2
55.67,6671,2019,Wichita Falls,TX,2
93.4,6673,2017,Denver,CO,2
81.29,6673,2018,Denver,CO,2
78.25,6673,2019,Denver,CO,2
91.31,6674,2017,Irving,TX,2
100.67,6674,2018,Irving,TX,2
104.31,6674,2019,Irving,TX,2
61.4,6676,2017,Lubbock,TX,2
57.67,6676,2018,Lubbock,TX,2
61.4,6676,2019,Lubbock,TX,2
82.6,6677,2017,Austin,TX,2
78.83,6677,2018,Austin,TX,2
69.67,6677,2019,Austin,TX,2
84.2,6678,2017,San Antonio,TX,2
75.14,6678,2018,San Antonio,TX,2
71.4,6678,2019,San Antonio,TX,2
61.83,6681,2017,Killeen,TX,2
57.67,6681,2018,Killeen,TX,2
57.8,6681,2019,Killeen,TX,2
69.13,6682,2017,Clute,TX,2
68.14,6682,2018,Clute,TX,2
65.74,6682,2019,Clute,TX,2
71.33,6684,2017,Austin,TX,2
61.6,6684,2018,Austin,TX,2
65.67,6684,2019,Austin,TX,2
65.67,6688,2017,Indianapolis,IN,2
62.17,6688,2018,Indianapolis,IN,2
66.25,6688,2019,Indianapolis,IN,2
64.75,6692,2017,Tallahassee,FL,2
64.25,6692,2018,Tallahassee,FL,2
66,6692,2019,Tallahassee,FL,2
74.33,6693,2017,College Station,TX,2
74.67,6693,2018,College Station,TX,2
69.4,6693,2019,College Station,TX,2
79.2,6695,2017,Costa Mesa,CA,2
77.71,6695,2018,Costa Mesa,CA,2
77.67,6695,2019,Costa Mesa,CA,2
63,6698,2017,Abilene,TX,2
63.8,6698,2018,Abilene,TX,2
81,6698,2019,Abilene,TX,2
58.33,6699,2017,Reno,NV,2
62.09,6699,2018,Reno,NV,2
68.29,6699,2019,Reno,NV,2
58,6702,2017,Columbus,GA,2
59.5,6702,2018,Columbus,GA,2
58.33,6702,2019,Columbus,GA,2
65.5,6703,2017,Reynoldsburg,OH,2
64.2,6703,2018,Reynoldsburg,OH,2
58.33,6703,2019,Reynoldsburg,OH,2
59,6704,2017,Jacksonville,FL,2
63.25,6706,2017,Champaign,IL,2
68.43,6706,2018,Champaign,IL,2
68.5,6706,2019,Champaign,IL,2
62,6708,2017,San Antonio,TX,2
58.67,6708,2018,San Antonio,TX,2
63,6708,2019,San Antonio,TX,2
82.71,6709,2017,Aurora,CO,2
77.86,6709,2018,Aurora,CO,2
73.67,6709,2019,Aurora,CO,2
82,6711,2017,Nashville,TN,2
75.4,6711,2018,Nashville,TN,2
73,6711,2019,Nashville,TN,2
68.33,6712,2017,Lexington,KY,2
69,6712,2018,Lexington,KY,2
63.67,6712,2019,Lexington,KY,2
52.33,6715,2017,Tuscaloosa,AL,2
76.4,6715,2018,Tuscaloosa,AL,2
61.33,6715,2019,Tuscaloosa,AL,2
73,6716,2017,Savannah,GA,2
59.86,6716,2018,Savannah,GA,2
59.33,6716,2019,Savannah,GA,2
80.29,6717,2017,Tempe,AZ,2
77.73,6717,2018,Tempe,AZ,2
65,6717,2019,Tempe,AZ,2
80.33,6718,2017,San Antonio,TX,2
87.2,6718,2018,San Antonio,TX,2
91.38,6718,2019,San Antonio,TX,2
59.75,6719,2017,Bossier City,LA,2
61.4,6719,2018,Bossier City,LA,2
57.5,6719,2019,Bossier City,LA,2
64.5,6720,2017,Eagle Pass,TX,2
56.6,6720,2018,Eagle Pass,TX,2
56.33,6720,2019,Eagle Pass,TX,2
71,6721,2017,San Bernardino,CA,2
66.5,6723,2017,Baton Rouge,LA,2
59,6723,2018,Baton Rouge,LA,2
65.67,6723,2019,Baton Rouge,LA,2
59.2,6726,2017,Victoria,TX,2
57.33,6726,2018,Victoria,TX,2
63,6726,2019,Victoria,TX,2
76.71,6728,2017,Gretna,LA,2
88.25,6728,2018,Gretna,LA,2
74.6,6728,2019,Gretna,LA,2
80.67,6729,2017,Metairie,LA,2
87.29,6729,2018,Metairie,LA,2
74.6,6729,2019,Metairie,LA,2
71,6730,2017,Lufkin,TX,2
59.86,6730,2018,Lufkin,TX,2
64,6730,2019,Lufkin,TX,2
62.33,6731,2017,Temple,TX,2
59.29,6731,2018,Temple,TX,2
60.33,6731,2019,Temple,TX,2
62,6732,2017,Virginia Beach,VA,2
81.67,6732,2018,Virginia Beach,VA,2
63.6,6732,2019,Virginia Beach,VA,2
66,6733,2017,Oakbrook Terrace,IL,2
81,6733,2018,Oakbrook Terrace,IL,2
72,6736,2017,Sulphur,LA,2
59.67,6737,2017,San Antonio,TX,2
57.86,6737,2018,San Antonio,TX,2
62,6737,2019,San Antonio,TX,2
62.14,6742,2017,Augusta,GA,2
63,6742,2018,Augusta,GA,2
66,6742,2019,Augusta,GA,2
51.67,6744,2017,El Paso,TX,2
54.2,6744,2018,El Paso,TX,2
57.67,6744,2019,El Paso,TX,2
106.33,6745,2017,Tampa,FL,2
105,6745,2018,Tampa,FL,2
95.29,6745,2019,Tampa,FL,2
67.83,6746,2017,Pensacola,FL,2
80.75,6746,2018,Pensacola,FL,2
65.6,6746,2019,Pensacola,FL,2
67,6747,2017,La Porte,TX,2
63.36,6747,2018,La Porte,TX,2
61.29,6747,2019,La Porte,TX,2
74.6,6748,2017,Stockton,CA,2
76.56,6748,2018,Stockton,CA,2
75.2,6748,2019,Stockton,CA,2
83.2,6750,2017,Moon Township,PA,2
78.25,6750,2018,Moon Township,PA,2
75.67,6750,2019,Moon Township,PA,2
53,6751,2017,Albuquerque,NM,2
57.83,6751,2018,Albuquerque,NM,2
61,6751,2019,Albuquerque,NM,2
77.4,6753,2017,Colorado Springs,CO,2
72.86,6753,2018,Colorado Springs,CO,2
71,6753,2019,Colorado Springs,CO,2
72,6754,2017,Sacramento,CA,2
77.43,6754,2018,Sacramento,CA,2
75,6754,2019,Sacramento,CA,2
72.13,6757,2017,Elk Grove Village,IL,2
73.38,6757,2018,Elk Grove Village,IL,2
77.6,6757,2019,Elk Grove Village,IL,2
81,6758,2017,Golden,CO,2
83,6758,2018,Golden,CO,2
81.17,6758,2019,Golden,CO,2
89,6760,2017,Pinellas Park,FL,2
78.2,6760,2018,Pinellas Park,FL,2
75.67,6760,2019,Pinellas Park,FL,2
57.5,6761,2017,Amarillo,TX,2
57,6761,2018,Amarillo,TX,2
56,6761,2019,Amarillo,TX,2
63.4,6762,2017,San Antonio,TX,2
59.86,6762,2018,San Antonio,TX,2
65.67,6762,2019,San Antonio,TX,2
77,6764,2017,Orlando,FL,2
87.6,6764,2018,Orlando,FL,2
94,6764,2019,Orlando,FL,2
74.33,6765,2017,Vista,CA,2
75,6765,2018,Vista,CA,2
69.67,6765,2019,Vista,CA,2
76.13,6766,2017,Westminster,CO,2
78,6766,2018,Westminster,CO,2
69.67,6766,2019,Westminster,CO,2
67.38,6768,2017,Bakersfield,CA,2
70.71,6768,2018,Bakersfield,CA,2
61.17,6768,2019,Bakersfield,CA,2
93.75,6769,2017,Chula Vista,CA,2
102.56,6769,2018,Chula Vista,CA,2
86.14,6769,2019,Chula Vista,CA,2
67,6771,2017,Houston,TX,2
169.22,6771,2018,Houston,TX,2
63,6771,2019,Houston,TX,2
73.29,6772,2017,Fresno,CA,2
77.2,6772,2018,Fresno,CA,2
75.63,6772,2019,Fresno,CA,2
83.67,6774,2017,Westminster,CO,2
77.4,6774,2018,Westminster,CO,2
73.8,6774,2019,Westminster,CO,2
79,6775,2017,The Woodlands,TX,2
77.13,6776,2017,Ventura,CA,2
83.86,6776,2018,Ventura,CA,2
83.29,6776,2019,Ventura,CA,2
75.75,6778,2017,San Diego,CA,2
80.33,6778,2018,San Diego,CA,2
71,6778,2019,San Diego,CA,2
78,6779,2017,Deerfield Beach,FL,2
88.67,6779,2018,Deerfield Beach,FL,2
101.67,6779,2019,Deerfield Beach,FL,2
129.61,6780,2017,South San Francisco,CA,2
143.6,6780,2018,South San Francisco,CA,2
133.29,6780,2019,South San Francisco,CA,2
64.67,6781,2017,Santa Fe,NM,2
65.67,6781,2018,Santa Fe,NM,2
65,6781,2019,Santa Fe,NM,2
102.36,6783,2017,Irvine,CA,2
100.86,6783,2018,Irvine,CA,2
91,6783,2019,Irvine,CA,2
93.5,6785,2017,Miami,FL,2
106.43,6785,2018,Miami,FL,2
94.8,6785,2019,Miami,FL,2
78.67,6787,2017,Gainesville,FL,2
68.63,6787,2018,Gainesville,FL,2
73.25,6787,2019,Gainesville,FL,2
62.86,6788,2017,San Angelo,TX,2
60.88,6788,2018,San Angelo,TX,2
71.75,6788,2019,San Angelo,TX,2
61.11,6789,2017,Moline,IL,2
62.75,6789,2018,Moline,IL,2
66.5,6789,2019,Moline,IL,2
66,6790,2017,Saint Louis,MO,2
76.75,6790,2018,Saint Louis,MO,2
81.5,6790,2019,Saint Louis,MO,2
102.92,6791,2017,Seattle,WA,2
112.31,6791,2018,Seattle,WA,2
91.67,6791,2019,Seattle,WA,2
105.71,6792,2017,Kirkland,WA,2
118.45,6792,2018,Kirkland,WA,2
118.85,6792,2019,Kirkland,WA,2
94.11,6797,2017,Tacoma,WA,2
104.31,6797,2018,Tacoma,WA,2
99.36,6797,2019,Tacoma,WA,2
83.33,6798,2017,Layton,UT,2
73.63,6798,2018,Layton,UT,2
76.2,6798,2019,Layton,UT,2
77,6799,2017,Galveston,TX,2
81.4,6799,2018,Galveston,TX,2
84.33,6799,2019,Galveston,TX,2
95.13,6800,2017,Clearwater,FL,2
75.3,6800,2018,Clearwater,FL,2
72.78,6800,2019,Clearwater,FL,2
88,6802,2017,Arlington,TX,2
95.83,6802,2018,Arlington,TX,2
98.45,6802,2019,Arlington,TX,2
53.17,6804,2017,Las Cruces,NM,2
55.67,6804,2018,Las Cruces,NM,2
63.67,6804,2019,Las Cruces,NM,2
76.25,6805,2017,Stafford,TX,2
175.56,6805,2018,Stafford,TX,2
71.2,6805,2019,Stafford,TX,2
66.75,6807,2017,Tucson,AZ,2
65,6807,2018,Tucson,AZ,2
71.83,6807,2019,Tucson,AZ,2
64.29,6808,2017,Corpus Christi,TX,2
222.33,6808,2018,Corpus Christi,TX,2
75,6808,2019,Corpus Christi,TX,2
58.5,6810,2017,Phoenix,AZ,2
57,6810,2018,Phoenix,AZ,2
64.33,6810,2019,Phoenix,AZ,2
89.57,6811,2017,Dallas,TX,2
96.1,6811,2018,Dallas,TX,2
85.14,6811,2019,Dallas,TX,2
62.6,6815,2017,San Antonio,TX,2
57.33,6815,2018,San Antonio,TX,2
57.67,6815,2019,San Antonio,TX,2
61,6826,2017,Huntsville,AL,2
69.56,6826,2018,Huntsville,AL,2
60.5,6826,2019,Huntsville,AL,2
57.83,6827,2017,Lenexa,KS,2
65.4,6827,2018,Lenexa,KS,2
63.33,6827,2019,Lenexa,KS,2
70.6,6829,2017,Midvale,UT,2
68.14,6829,2018,Midvale,UT,2
67.67,6829,2019,Midvale,UT,2
64.17,6830,2017,Mobile,AL,2
59.44,6830,2018,Mobile,AL,2
61.8,6830,2019,Mobile,AL,2
65,6831,2017,Merrillville,IN,2
70,6831,2018,Merrillville,IN,2
68.5,6831,2019,Merrillville,IN,2
89.43,6835,2017,Cheyenne,WY,2
78.29,6835,2018,Cheyenne,WY,2
74,6835,2019,Cheyenne,WY,2
55.6,6837,2017,Omaha,NE,2
65.29,6837,2018,Omaha,NE,2
54.67,6837,2019,Omaha,NE,2
57,6842,2017,Albuquerque,NM,2
57.14,6842,2018,Albuquerque,NM,2
58.56,6842,2019,Albuquerque,NM,2
52,6843,2017,Montgomery,AL,2
65.5,6845,2017,Fort Myers,FL,2
70,6845,2018,Fort Myers,FL,2
78.5,6845,2019,Fort Myers,FL,2
86.8,6846,2018,Denver,CO,2
80.83,6846,2019,Denver,CO,2
65.5,6848,2017,Daytona Beach,FL,2
72,6848,2018,Daytona Beach,FL,2
79.57,6849,2017,Round Rock,TX,2
74,6849,2018,Round Rock,TX,2
67.67,6849,2019,Round Rock,TX,2
114.56,6850,2017,Austin,TX,2
121,6850,2018,Austin,TX,2
125.29,6850,2019,Austin,TX,2
61.57,6851,2017,Phoenix,AZ,2
59,6851,2018,Phoenix,AZ,2
65.4,6851,2019,Phoenix,AZ,2
79.75,6854,2017,Redding,CA,2
90,6854,2018,Redding,CA,2
89.5,6854,2019,Redding,CA,2
92.2,6855,2017,Kenner,LA,2
85.85,6855,2018,Kenner,LA,2
87.31,6855,2019,Kenner,LA,2
75.89,6856,2017,Sacramento,CA,2
80.09,6856,2018,Sacramento,CA,2
81,6856,2019,Sacramento,CA,2
65,6857,2017,Del Rio,TX,2
88,6859,2017,Nashville,TN,2
86.7,6859,2018,Nashville,TN,2
89,6859,2019,Nashville,TN,2
103.7,6860,2017,La Palma,CA,2
112.3,6860,2018,La Palma,CA,2
108.33,6860,2019,La Palma,CA,2
71.8,6861,2017,Lubbock,TX,2
78.5,6861,2018,Lubbock,TX,2
78.33,6861,2019,Lubbock,TX,2
83.73,6863,2017,Las Vegas,NV,2
86.73,6863,2018,Las Vegas,NV,2
81.56,6863,2019,Las Vegas,NV,2
77.38,6864,2017,Coral Springs,FL,2
97,6864,2018,Coral Springs,FL,2
105.67,6864,2019,Coral Springs,FL,2
74,6867,2017,Fort Stockton,TX,2
89,6867,2018,Fort Stockton,TX,2
201.75,6867,2019,Fort Stockton,TX,2
74.33,6868,2017,San Marcos,TX,2
66,6868,2018,San Marcos,TX,2
63,6868,2019,San Marcos,TX,2
59.5,6869,2017,Chattanooga,TN,2
55.67,6869,2018,Chattanooga,TN,2
62.67,6870,2017,Savannah,GA,2
61.8,6870,2018,Savannah,GA,2
61,6870,2019,Savannah,GA,2
73.6,6873,2017,Kingsport,TN,2
74.17,6873,2018,Kingsport,TN,2
77,6873,2019,Kingsport,TN,2
109.33,6875,2017,Austin,TX,2
111.03,6875,2018,Austin,TX,2
127.31,6875,2019,Austin,TX,2
78.81,6876,2017,Addison,TX,2
89.11,6876,2018,Addison,TX,2
77.67,6876,2019,Addison,TX,2
92,6877,2017,Flagstaff,AZ,2
85.86,6877,2018,Flagstaff,AZ,2
91.4,6877,2019,Flagstaff,AZ,2
76.25,6879,2017,Macon,GA,2
71.57,6879,2018,Macon,GA,2
77.25,6879,2019,Macon,GA,2
85.29,6880,2017,Fort Lauderdale,FL,2
92.14,6880,2018,Fort Lauderdale,FL,2
104.8,6880,2019,Fort Lauderdale,FL,2
89.29,6881,2017,Irving,TX,2
93.73,6881,2018,Irving,TX,2
98.4,6881,2019,Irving,TX,2
86.08,6882,2017,Morrisville,NC,2
88.07,6882,2018,Morrisville,NC,2
93.08,6882,2019,Morrisville,NC,2
